# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.102161      	p_rgh         	6.895938e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.061728e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.102217      	p_rgh         	6.915757e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.016116e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.102274      	p_rgh         	6.942110e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.996131e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.10233       	p_rgh         	6.971670e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.972969e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.102386      	p_rgh         	7.004030e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.979326e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.102443      	p_rgh         	7.038595e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.951229e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.102499      	p_rgh         	7.075098e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.920541e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.102556      	p_rgh         	7.112510e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.887795e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.102613      	p_rgh         	7.149973e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.853517e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.10267       	p_rgh         	7.186493e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.818115e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.102726      	p_rgh         	7.221023e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.781696e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
