# Region type : patch outlet
# Faces       : 248
# Area        : 3.740941e+01
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.0142536     	-5.040543e+00
0.0143093     	-5.060204e+00
0.0143646     	-5.079722e+00
0.0144196     	-5.099151e+00
0.0144744     	-5.118523e+00
0.0145291     	-5.137879e+00
0.0145838     	-5.157266e+00
0.0146373     	-5.176152e+00
0.0146899     	-5.194659e+00
0.0147418     	-5.212937e+00
0.0147932     	-5.231069e+00
0.0148443     	-5.249139e+00
0.0148954     	-5.267214e+00
0.0149466     	-5.285358e+00
0.014998      	-5.303633e+00
0.0150496     	-5.321999e+00
0.0151014     	-5.340452e+00
0.0151532     	-5.358913e+00
0.0152053     	-5.377479e+00
0.0152578     	-5.396205e+00
0.0153098     	-5.414691e+00
0.0153613     	-5.433020e+00
0.0154126     	-5.451230e+00
0.0154635     	-5.469315e+00
0.0155142     	-5.487298e+00
0.0155647     	-5.505207e+00
0.0156149     	-5.523073e+00
0.0156652     	-5.540931e+00
0.0157154     	-5.558807e+00
0.0157657     	-5.576730e+00
0.0158162     	-5.594728e+00
0.0158669     	-5.612830e+00
0.015918      	-5.631056e+00
0.0159692     	-5.649370e+00
0.0160206     	-5.667744e+00
0.0160723     	-5.686234e+00
0.0161242     	-5.704767e+00
0.0161763     	-5.723408e+00
0.0162285     	-5.742074e+00
0.016281      	-5.760827e+00
0.0163337     	-5.779685e+00
0.0163861     	-5.798354e+00
0.016438      	-5.816860e+00
0.0164898     	-5.835287e+00
0.0165415     	-5.853717e+00
0.0165933     	-5.872185e+00
0.0166454     	-5.890741e+00
0.0166977     	-5.909429e+00
0.0167504     	-5.928289e+00
0.0168037     	-5.947361e+00
0.0168575     	-5.966680e+00
0.0169121     	-5.986275e+00
0.0169674     	-6.006137e+00
0.0170228     	-6.025971e+00
0.0170772     	-6.045368e+00
0.0171302     	-6.064162e+00
0.0171818     	-6.082381e+00
0.0172321     	-6.100084e+00
0.0172809     	-6.117214e+00
0.017329      	-6.134153e+00
0.0173762     	-6.150749e+00
0.0174226     	-6.167101e+00
0.0174682     	-6.183186e+00
0.0175137     	-6.199299e+00
0.0175587     	-6.215228e+00
0.0176035     	-6.231127e+00
0.0176477     	-6.246823e+00
0.0176922     	-6.262674e+00
0.0177366     	-6.278515e+00
0.0177811     	-6.294394e+00
0.0178257     	-6.310318e+00
0.0178702     	-6.326233e+00
0.0179146     	-6.342127e+00
0.0179592     	-6.358060e+00
0.0180037     	-6.374023e+00
0.0180485     	-6.390049e+00
0.0180934     	-6.406132e+00
0.0181387     	-6.422412e+00
0.0181845     	-6.438834e+00
0.0182305     	-6.455352e+00
0.0182767     	-6.471945e+00
0.0183231     	-6.488595e+00
0.0183696     	-6.505289e+00
0.0184163     	-6.522001e+00
0.0184629     	-6.538696e+00
0.0185095     	-6.555376e+00
0.0185561     	-6.572013e+00
0.0186026     	-6.588613e+00
0.0186489     	-6.605160e+00
0.0186952     	-6.621656e+00
0.0187414     	-6.638129e+00
0.0187875     	-6.654595e+00
0.0188337     	-6.671080e+00
0.01888       	-6.687574e+00
0.0189263     	-6.704098e+00
0.0189727     	-6.720672e+00
0.0190192     	-6.737285e+00
0.0190662     	-6.754086e+00
0.0191136     	-6.771061e+00
0.0191615     	-6.788188e+00
0.0192097     	-6.805442e+00
0.0192581     	-6.822791e+00
0.0193069     	-6.840210e+00
0.0193557     	-6.857677e+00
0.0194047     	-6.875170e+00
0.0194538     	-6.892672e+00
0.0195029     	-6.910164e+00
0.019552      	-6.927632e+00
0.0196011     	-6.945090e+00
0.0196501     	-6.962531e+00
0.0196991     	-6.979959e+00
0.0197482     	-6.997372e+00
0.0197972     	-7.014779e+00
0.0198461     	-7.032171e+00
0.0198952     	-7.049594e+00
0.0199443     	-7.067029e+00
0.0199934     	-7.084477e+00
0.0200426     	-7.101943e+00
0.0200919     	-7.119459e+00
0.0201414     	-7.137021e+00
0.020191      	-7.154669e+00
0.0202409     	-7.172396e+00
0.0202912     	-7.190308e+00
0.0203421     	-7.208418e+00
0.0203935     	-7.226726e+00
0.0204453     	-7.245210e+00
0.0204983     	-7.264107e+00
0.0205523     	-7.283414e+00
0.0206073     	-7.303097e+00
0.0206633     	-7.323129e+00
0.0207202     	-7.343486e+00
0.0207781     	-7.364144e+00
0.0208367     	-7.385076e+00
0.0208961     	-7.406256e+00
0.0209562     	-7.427656e+00
0.0210169     	-7.449246e+00
0.021078      	-7.470965e+00
0.0211396     	-7.492794e+00
0.0212014     	-7.514705e+00
0.0212635     	-7.536677e+00
0.0213257     	-7.558681e+00
0.021388      	-7.580695e+00
0.0214504     	-7.602703e+00
0.0215131     	-7.624875e+00
0.0215761     	-7.647113e+00
0.0216391     	-7.669349e+00
0.021702      	-7.691532e+00
0.0217647     	-7.713618e+00
0.0218271     	-7.735568e+00
0.021889      	-7.757353e+00
0.0219504     	-7.778930e+00
0.0220113     	-7.800293e+00
0.0220716     	-7.821471e+00
0.0221314     	-7.842466e+00
0.0221907     	-7.863250e+00
0.0222492     	-7.883770e+00
0.022307      	-7.904043e+00
0.0223645     	-7.924240e+00
0.0224216     	-7.944280e+00
0.022478      	-7.964112e+00
0.0225339     	-7.983743e+00
0.0225891     	-8.003125e+00
0.0226435     	-8.022195e+00
0.0226972     	-8.041045e+00
0.0227504     	-8.059695e+00
0.0228029     	-8.078130e+00
0.0228547     	-8.096315e+00
0.0229058     	-8.114268e+00
0.0229567     	-8.132137e+00
0.0230072     	-8.149902e+00
0.0230574     	-8.167590e+00
0.0231075     	-8.185245e+00
0.0231579     	-8.203087e+00
0.0232087     	-8.221058e+00
0.0232597     	-8.239129e+00
0.0233109     	-8.257285e+00
0.0233623     	-8.275526e+00
0.0234138     	-8.293780e+00
0.0234653     	-8.312023e+00
0.0235168     	-8.330237e+00
0.0235681     	-8.348406e+00
0.0236194     	-8.366531e+00
0.0236706     	-8.384618e+00
0.0237217     	-8.402681e+00
0.0237728     	-8.420736e+00
0.023824      	-8.438819e+00
0.0238753     	-8.456981e+00
0.0239269     	-8.475213e+00
0.0239784     	-8.493446e+00
0.0240301     	-8.511696e+00
0.0240821     	-8.530105e+00
0.0241346     	-8.548699e+00
0.0241876     	-8.567462e+00
0.024241      	-8.586413e+00
0.024295      	-8.605537e+00
0.0243494     	-8.624830e+00
0.0244043     	-8.644289e+00
0.0244597     	-8.663908e+00
0.0245161     	-8.683932e+00
0.0245736     	-8.704351e+00
0.0246321     	-8.725116e+00
0.0246915     	-8.746191e+00
0.0247516     	-8.767537e+00
0.0248125     	-8.789118e+00
0.024874      	-8.810902e+00
0.0249361     	-8.832856e+00
0.0249986     	-8.854941e+00
0.0250614     	-8.877097e+00
0.0251243     	-8.899258e+00
0.0251871     	-8.921364e+00
0.0252496     	-8.943325e+00
0.0253116     	-8.965068e+00
0.0253729     	-8.986537e+00
0.0254339     	-9.007878e+00
0.0254944     	-9.029046e+00
0.0255542     	-9.049959e+00
0.0256133     	-9.070627e+00
0.0256724     	-9.091332e+00
0.0257312     	-9.111961e+00
0.0257896     	-9.132440e+00
0.0258474     	-9.152716e+00
0.0259046     	-9.172765e+00
0.0259612     	-9.192599e+00
0.0260171     	-9.212190e+00
0.0260722     	-9.231497e+00
0.0261265     	-9.250491e+00
0.0261799     	-9.269192e+00
0.0262327     	-9.287691e+00
0.0262855     	-9.306291e+00
0.0263384     	-9.324900e+00
0.026391      	-9.343486e+00
0.0264436     	-9.362037e+00
0.0264957     	-9.380444e+00
0.0265474     	-9.398682e+00
0.0265987     	-9.416771e+00
0.0266496     	-9.434748e+00
0.0267004     	-9.452687e+00
0.026751      	-9.470596e+00
0.0268021     	-9.488718e+00
0.0268536     	-9.507002e+00
0.0269054     	-9.525418e+00
0.0269574     	-9.543931e+00
0.0270096     	-9.562497e+00
0.0270618     	-9.581070e+00
0.0271139     	-9.599613e+00
0.0271659     	-9.618082e+00
0.0272178     	-9.636478e+00
0.0272695     	-9.654813e+00
0.027321      	-9.673076e+00
0.0273723     	-9.691290e+00
0.0274236     	-9.709493e+00
0.0274749     	-9.727686e+00
0.0275263     	-9.745938e+00
0.0275778     	-9.764233e+00
0.0276294     	-9.782573e+00
0.0276811     	-9.800963e+00
0.0277332     	-9.819473e+00
0.0277855     	-9.838087e+00
0.027838      	-9.856783e+00
0.0278907     	-9.875543e+00
0.0279438     	-9.894431e+00
0.0279971     	-9.913419e+00
0.0280508     	-9.932551e+00
0.0281049     	-9.951803e+00
0.0281596     	-9.971298e+00
0.028215      	-9.991030e+00
0.0282709     	-1.001097e+01
0.0283274     	-1.003111e+01
0.0283845     	-1.005146e+01
0.0284422     	-1.007202e+01
0.0285005     	-1.009280e+01
0.0285595     	-1.011379e+01
0.028619      	-1.013498e+01
0.0286791     	-1.015638e+01
0.0287399     	-1.017797e+01
0.0288019     	-1.020009e+01
0.0288641     	-1.022216e+01
0.0289263     	-1.024422e+01
0.0289886     	-1.026628e+01
0.0290509     	-1.028834e+01
0.0291134     	-1.031041e+01
0.0291759     	-1.033250e+01
0.0292384     	-1.035459e+01
0.0293009     	-1.037668e+01
0.0293635     	-1.039878e+01
0.0294261     	-1.042087e+01
0.0294887     	-1.044297e+01
0.029551      	-1.046496e+01
0.0296117     	-1.048626e+01
0.0296709     	-1.050698e+01
0.0297297     	-1.052762e+01
0.0297878     	-1.054800e+01
0.0298448     	-1.056798e+01
0.0299002     	-1.058734e+01
0.029954      	-1.060611e+01
0.0300065     	-1.062441e+01
0.0300592     	-1.064291e+01
0.0301117     	-1.066141e+01
0.030164      	-1.067981e+01
0.0302159     	-1.069813e+01
0.0302676     	-1.071640e+01
0.0303191     	-1.073463e+01
0.0303706     	-1.075284e+01
0.030422      	-1.077107e+01
0.0304739     	-1.078954e+01
0.0305263     	-1.080820e+01
0.0305791     	-1.082702e+01
0.0306323     	-1.084596e+01
0.0306857     	-1.086500e+01
0.0307393     	-1.088412e+01
0.0307932     	-1.090334e+01
0.0308474     	-1.092268e+01
0.030902      	-1.094215e+01
0.030957      	-1.096177e+01
0.0310124     	-1.098152e+01
0.0310681     	-1.100140e+01
0.0311243     	-1.102142e+01
0.0311808     	-1.104157e+01
0.0312377     	-1.106187e+01
0.0312951     	-1.108233e+01
0.0313529     	-1.110295e+01
0.0314108     	-1.112357e+01
0.0314686     	-1.114410e+01
0.0315262     	-1.116455e+01
0.0315837     	-1.118493e+01
0.0316411     	-1.120527e+01
0.0316984     	-1.122556e+01
0.0317555     	-1.124579e+01
0.0318124     	-1.126596e+01
0.0318693     	-1.128606e+01
0.0319259     	-1.130611e+01
0.0319824     	-1.132610e+01
0.0320387     	-1.134602e+01
0.0320949     	-1.136589e+01
0.0321508     	-1.138568e+01
0.0322066     	-1.140541e+01
0.0322621     	-1.142505e+01
0.0323174     	-1.144458e+01
0.0323722     	-1.146396e+01
0.0324267     	-1.148319e+01
0.0324807     	-1.150226e+01
0.0325343     	-1.152118e+01
0.0325874     	-1.153993e+01
0.0326401     	-1.155853e+01
0.0326924     	-1.157699e+01
0.0327443     	-1.159529e+01
0.0327957     	-1.161343e+01
0.0328467     	-1.163142e+01
0.0328973     	-1.164928e+01
0.0329475     	-1.166702e+01
0.0329974     	-1.168465e+01
0.0330471     	-1.170220e+01
0.0330965     	-1.171968e+01
0.0331456     	-1.173706e+01
0.0331945     	-1.175437e+01
0.0332432     	-1.177159e+01
0.0332916     	-1.178873e+01
0.0333398     	-1.180580e+01
0.0333878     	-1.182281e+01
0.0334356     	-1.183974e+01
0.0334833     	-1.185663e+01
0.0335307     	-1.187346e+01
0.0335781     	-1.189023e+01
0.0336252     	-1.190696e+01
0.0336723     	-1.192363e+01
0.0337192     	-1.194026e+01
0.0337659     	-1.195685e+01
0.0338126     	-1.197340e+01
0.033859      	-1.198988e+01
0.0339052     	-1.200625e+01
0.0339515     	-1.202268e+01
0.0339977     	-1.203908e+01
0.0340438     	-1.205545e+01
0.0340898     	-1.207178e+01
0.0341357     	-1.208808e+01
0.0341816     	-1.210435e+01
0.0342273     	-1.212061e+01
0.0342731     	-1.213684e+01
0.0343187     	-1.215306e+01
0.0343644     	-1.216927e+01
0.03441       	-1.218548e+01
0.0344557     	-1.220170e+01
0.0345013     	-1.221791e+01
0.034547      	-1.223414e+01
0.0345927     	-1.225039e+01
0.0346384     	-1.226665e+01
0.0346842     	-1.228293e+01
0.0347301     	-1.229924e+01
0.0347761     	-1.231558e+01
0.0348221     	-1.233194e+01
0.0348682     	-1.234833e+01
0.0349144     	-1.236474e+01
0.0349606     	-1.238116e+01
0.0350069     	-1.239760e+01
0.0350531     	-1.241404e+01
0.0350995     	-1.243049e+01
0.0351458     	-1.244694e+01
0.0351921     	-1.246340e+01
0.0352385     	-1.247986e+01
0.0352849     	-1.249632e+01
0.0353313     	-1.251279e+01
0.0353777     	-1.252925e+01
0.0354242     	-1.254572e+01
0.0354706     	-1.256219e+01
0.0355171     	-1.257867e+01
0.0355636     	-1.259517e+01
0.0356101     	-1.261168e+01
0.0356567     	-1.262823e+01
0.0357035     	-1.264480e+01
0.0357503     	-1.266142e+01
0.0357972     	-1.267808e+01
0.0358443     	-1.269479e+01
0.0358916     	-1.271156e+01
0.035939      	-1.272839e+01
0.0359865     	-1.274529e+01
0.0360343     	-1.276226e+01
0.0360823     	-1.277931e+01
0.0361305     	-1.279643e+01
0.036179      	-1.281364e+01
0.0362276     	-1.283093e+01
0.0362766     	-1.284830e+01
0.0363257     	-1.286575e+01
0.036375      	-1.288327e+01
0.0364245     	-1.290085e+01
0.0364742     	-1.291849e+01
0.0365241     	-1.293618e+01
0.0365741     	-1.295391e+01
0.0366242     	-1.297169e+01
0.0366745     	-1.298950e+01
0.0367248     	-1.300734e+01
0.0367752     	-1.302520e+01
0.0368257     	-1.304308e+01
0.0368763     	-1.306099e+01
0.0369269     	-1.307891e+01
0.0369776     	-1.309686e+01
0.0370284     	-1.311483e+01
0.0370792     	-1.313282e+01
0.0371301     	-1.315083e+01
0.037181      	-1.316886e+01
0.0372321     	-1.318692e+01
0.0372832     	-1.320501e+01
0.0373344     	-1.322313e+01
0.0373856     	-1.324127e+01
0.0374369     	-1.325943e+01
0.0374882     	-1.327758e+01
0.0375396     	-1.329574e+01
0.0375909     	-1.331389e+01
0.0376422     	-1.333203e+01
0.0376935     	-1.335016e+01
0.0377448     	-1.336830e+01
0.0377961     	-1.338643e+01
0.0378474     	-1.340457e+01
0.0378987     	-1.342273e+01
0.0379501     	-1.344091e+01
0.0380016     	-1.345913e+01
0.0380532     	-1.347738e+01
0.0381049     	-1.349567e+01
0.0381567     	-1.351402e+01
0.0382087     	-1.353241e+01
0.0382607     	-1.355083e+01
0.0383129     	-1.356931e+01
0.0383653     	-1.358783e+01
0.0384178     	-1.360642e+01
0.0384705     	-1.362508e+01
0.0385233     	-1.364380e+01
0.0385764     	-1.366258e+01
0.0386296     	-1.368142e+01
0.038683      	-1.370034e+01
0.0387367     	-1.371934e+01
0.0387906     	-1.373841e+01
0.0388446     	-1.375755e+01
0.0388989     	-1.377674e+01
0.0389533     	-1.379601e+01
0.039008      	-1.381536e+01
0.0390629     	-1.383480e+01
0.039118      	-1.385429e+01
0.0391733     	-1.387383e+01
0.0392287     	-1.389340e+01
0.0392841     	-1.391301e+01
0.0393398     	-1.393267e+01
0.0393955     	-1.395237e+01
0.0394513     	-1.397207e+01
0.0395071     	-1.399177e+01
0.0395629     	-1.401146e+01
0.0396187     	-1.403113e+01
0.0396744     	-1.405078e+01
0.0397301     	-1.407042e+01
0.0397857     	-1.408999e+01
0.039841      	-1.410949e+01
0.0398961     	-1.412889e+01
0.039951      	-1.414820e+01
0.0400056     	-1.416741e+01
0.04006       	-1.418655e+01
0.0401142     	-1.420561e+01
0.0401681     	-1.422456e+01
0.0402216     	-1.424341e+01
0.0402749     	-1.426215e+01
0.0403279     	-1.428080e+01
0.0403807     	-1.429938e+01
0.0404333     	-1.431787e+01
0.0404855     	-1.433628e+01
0.0405376     	-1.435462e+01
0.0405895     	-1.437290e+01
0.0406412     	-1.439112e+01
0.0406929     	-1.440933e+01
0.0407444     	-1.442750e+01
0.0407959     	-1.444567e+01
0.0408474     	-1.446387e+01
0.040899      	-1.448210e+01
0.0409507     	-1.450041e+01
0.0410026     	-1.451879e+01
0.0410537     	-1.453682e+01
0.041104      	-1.455453e+01
0.0411542     	-1.457221e+01
0.0412041     	-1.458978e+01
0.0412534     	-1.460715e+01
0.0413023     	-1.462438e+01
0.041351      	-1.464151e+01
0.0413991     	-1.465847e+01
0.0414469     	-1.467533e+01
0.0414951     	-1.469233e+01
0.0415434     	-1.470943e+01
0.0415918     	-1.472661e+01
0.0416404     	-1.474385e+01
0.0416892     	-1.476117e+01
0.0417382     	-1.477856e+01
0.0417874     	-1.479604e+01
0.0418368     	-1.481362e+01
0.0418865     	-1.483128e+01
0.0419364     	-1.484902e+01
0.0419865     	-1.486683e+01
0.0420368     	-1.488472e+01
0.0420874     	-1.490272e+01
0.0421383     	-1.492083e+01
0.0421896     	-1.493905e+01
0.0422411     	-1.495741e+01
0.0422931     	-1.497592e+01
0.0423456     	-1.499459e+01
0.0423986     	-1.501348e+01
0.0424522     	-1.503260e+01
0.0425059     	-1.505171e+01
0.0425595     	-1.507076e+01
0.042613      	-1.508974e+01
0.0426664     	-1.510867e+01
0.0427197     	-1.512755e+01
0.0427729     	-1.514640e+01
0.042826      	-1.516523e+01
0.0428792     	-1.518407e+01
0.0429324     	-1.520291e+01
0.0429855     	-1.522174e+01
0.0430387     	-1.524056e+01
0.0430917     	-1.525936e+01
0.0431448     	-1.527815e+01
0.0431978     	-1.529694e+01
0.0432508     	-1.531573e+01
0.0433038     	-1.533452e+01
0.0433568     	-1.535334e+01
0.0434099     	-1.537216e+01
0.0434629     	-1.539099e+01
0.0435159     	-1.540979e+01
0.0435689     	-1.542856e+01
0.0436217     	-1.544729e+01
0.0436743     	-1.546596e+01
0.0437268     	-1.548457e+01
0.0437792     	-1.550312e+01
0.0438313     	-1.552161e+01
0.0438833     	-1.554004e+01
0.0439352     	-1.555842e+01
0.0439869     	-1.557675e+01
0.0440384     	-1.559502e+01
0.0440898     	-1.561325e+01
0.044141      	-1.563142e+01
0.0441922     	-1.564955e+01
0.0442431     	-1.566764e+01
0.044294      	-1.568568e+01
0.0443447     	-1.570369e+01
0.0443954     	-1.572167e+01
0.0444459     	-1.573962e+01
0.0444964     	-1.575754e+01
