# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.00286172    	p_rgh         	3.892752e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	2.012514e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00287529    	p_rgh         	3.873186e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.965258e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00288832    	p_rgh         	3.856019e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.919656e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00290083    	p_rgh         	3.841021e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.875779e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00291279    	p_rgh         	3.827972e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.833690e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.0029242     	p_rgh         	3.816649e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.793451e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00293506    	p_rgh         	3.806910e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.755123e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00294535    	p_rgh         	3.798447e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.718772e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00295505    	p_rgh         	3.791013e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.684476e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00296414    	p_rgh         	3.784402e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.652328e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00297259    	p_rgh         	3.778442e+04	(3.320043e+00 -9.373158e-01 2.594752e+00)	3	1.622443e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00298036    	p_rgh         	3.766246e+04	(3.321677e+00 1.878382e-01 2.216527e+00)	3	1.594966e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00298739    	p_rgh         	3.736977e+04	(3.321677e+00 1.878382e-01 2.216527e+00)	3	1.570090e+05	(3.330778e+00 1.068745e+00 2.466110e+00)	3
0.00299351    	p_rgh         	3.357311e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.564080e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00299848    	p_rgh         	3.093867e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.597691e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00300257    	p_rgh         	2.979447e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.621536e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00300637    	p_rgh         	2.907878e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.640693e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00301005    	p_rgh         	2.863689e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.657843e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00301373    	p_rgh         	2.829616e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.674428e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00301742    	p_rgh         	2.810419e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.690305e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.0030211     	p_rgh         	2.807359e+04	(3.182077e+00 -1.434672e+00 3.028011e+00)	3	1.705393e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00302478    	p_rgh         	2.819927e+04	(3.182077e+00 1.434672e+00 3.028011e+00)	3	1.719712e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00302846    	p_rgh         	2.847009e+04	(3.182077e+00 1.434672e+00 3.028011e+00)	3	1.733320e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00303216    	p_rgh         	2.887391e+04	(3.182077e+00 1.434672e+00 3.028011e+00)	3	1.746283e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00303587    	p_rgh         	2.939953e+04	(3.182077e+00 1.434672e+00 3.028011e+00)	3	1.758661e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00303959    	p_rgh         	3.003733e+04	(3.182077e+00 1.434672e+00 3.028011e+00)	3	1.770508e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00304334    	p_rgh         	2.828451e+04	(3.428549e+00 -5.483574e-01 2.090928e+00)	3	1.781868e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00304712    	p_rgh         	2.631584e+04	(3.428549e+00 -5.483574e-01 2.090928e+00)	3	1.792777e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00305093    	p_rgh         	2.456271e+04	(3.428549e+00 -5.483574e-01 2.090928e+00)	3	1.803264e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
0.00305477    	p_rgh         	2.335421e+04	(3.428549e+00 -5.483574e-01 2.090928e+00)	3	1.813354e+05	(3.186458e+00 -1.443851e+00 2.843955e+00)	3
