# Region type : patch outlet
# Faces       : 248
# Area        : 3.740941e+01
# Scale factor: 1.000000e+00
# Time        	sum(phi)
1.2e-05       	-2.595605e-01
2.64e-05      	-2.641138e-01
4.368e-05     	-2.678145e-01
6.4416e-05    	-2.716850e-01
8.92992e-05   	-2.760802e-01
0.000119159   	-2.811670e-01
0.000154991   	-2.870546e-01
0.000197989   	-2.938283e-01
0.000249587   	-3.015525e-01
0.000311504   	-3.102641e-01
0.000385805   	-3.199631e-01
0.000474966   	-3.306103e-01
0.000581959   	-3.421452e-01
0.000710351   	-3.545461e-01
0.000864421   	-3.679592e-01
0.00104931    	-3.829226e-01
0.00127117    	-4.006609e-01
0.0015374     	-4.233616e-01
0.00185688    	-4.542902e-01
0.00224026    	-4.976231e-01
0.00270031    	-5.580533e-01
0.00307075    	-6.142232e-01
0.00341554    	-6.687283e-01
0.00369781    	-7.151890e-01
0.00388445    	-7.469692e-01
0.0040595     	-7.764622e-01
0.00421568    	-8.029601e-01
0.00435901    	-8.274564e-01
0.00450333    	-8.522878e-01
0.00465962    	-8.794057e-01
0.0048276     	-9.088197e-01
0.00500286    	-9.397437e-01
0.00514239    	-9.644063e-01
0.00527137    	-9.872927e-01
0.00541418    	-1.012810e+00
0.00557173    	-1.041086e+00
0.00573476    	-1.070397e+00
0.00590645    	-1.101355e+00
0.00605169    	-1.127382e+00
0.00616869    	-1.148252e+00
0.00627659    	-1.167615e+00
0.00638098    	-1.186450e+00
0.00648398    	-1.205110e+00
0.00658651    	-1.223747e+00
0.0066891     	-1.242453e+00
0.0067921     	-1.261294e+00
0.0068957     	-1.280307e+00
0.00700009    	-1.299540e+00
0.0071055     	-1.319039e+00
0.00721211    	-1.338849e+00
0.00732007    	-1.359011e+00
0.00742955    	-1.379564e+00
0.00754066    	-1.400546e+00
0.00765347    	-1.421980e+00
0.00776808    	-1.443897e+00
0.00788456    	-1.466327e+00
0.00800301    	-1.489301e+00
0.00812352    	-1.512849e+00
0.00824613    	-1.536988e+00
0.0083709     	-1.561739e+00
0.00849207    	-1.585817e+00
0.00861132    	-1.609669e+00
0.00869878    	-1.626458e+00
0.00878944    	-1.644650e+00
0.00886904    	-1.660487e+00
0.00894276    	-1.675263e+00
0.00901192    	-1.689219e+00
0.00907755    	-1.702536e+00
0.00914033    	-1.715338e+00
0.00920074    	-1.727707e+00
0.00925911    	-1.739702e+00
0.00931568    	-1.751363e+00
0.00937081    	-1.762765e+00
0.0094245     	-1.773892e+00
0.00947681    	-1.784757e+00
0.00952782    	-1.795369e+00
0.00957758    	-1.805737e+00
0.00962607    	-1.815855e+00
0.00967341    	-1.825749e+00
0.00971967    	-1.835428e+00
0.0097649     	-1.844904e+00
0.00980916    	-1.854188e+00
0.00985253    	-1.863292e+00
0.00989504    	-1.872225e+00
0.00993656    	-1.880948e+00
0.00996112    	-1.885538e+00
0.00998514    	-1.890418e+00
0.0100077     	-1.895078e+00
0.0100292     	-1.899549e+00
0.0100499     	-1.903873e+00
0.0100698     	-1.908062e+00
0.0100894     	-1.912169e+00
0.0101086     	-1.916231e+00
0.0101278     	-1.920276e+00
0.0101469     	-1.924326e+00
0.0101662     	-1.928399e+00
0.0101855     	-1.932506e+00
0.0102051     	-1.936658e+00
0.0102249     	-1.940861e+00
0.0102449     	-1.945116e+00
0.0102652     	-1.949423e+00
0.0102857     	-1.953781e+00
0.0103065     	-1.958189e+00
0.0103275     	-1.962651e+00
0.0103488     	-1.967175e+00
0.0103704     	-1.971769e+00
0.0103925     	-1.976447e+00
0.0104149     	-1.981225e+00
0.010438      	-1.986127e+00
0.0104618     	-1.991187e+00
0.0104865     	-1.996453e+00
0.0105125     	-2.002005e+00
0.0105404     	-2.007997e+00
0.0105715     	-2.014703e+00
0.0106062     	-2.022169e+00
0.0106441     	-2.030315e+00
0.0106838     	-2.038794e+00
0.0107252     	-2.047562e+00
0.0107679     	-2.056590e+00
0.0108118     	-2.065843e+00
0.0108569     	-2.075311e+00
0.010903      	-2.084984e+00
0.0109503     	-2.094859e+00
0.0109986     	-2.104937e+00
0.0110481     	-2.115219e+00
0.0110987     	-2.125707e+00
0.0111505     	-2.136410e+00
0.0112036     	-2.147336e+00
0.011258      	-2.158498e+00
0.0113139     	-2.169918e+00
0.0113714     	-2.181621e+00
0.0114306     	-2.193622e+00
0.0114918     	-2.205986e+00
0.0115555     	-2.218803e+00
0.0116223     	-2.232174e+00
0.0116893     	-2.245438e+00
0.0117565     	-2.258648e+00
0.0118239     	-2.271812e+00
0.0118914     	-2.284931e+00
0.0119591     	-2.298007e+00
0.0120269     	-2.311041e+00
0.0120949     	-2.324033e+00
0.0121631     	-2.336984e+00
0.0122314     	-2.349896e+00
0.0122998     	-2.362769e+00
0.0123685     	-2.375608e+00
0.0124373     	-2.388413e+00
0.0125063     	-2.401188e+00
0.0125754     	-2.413936e+00
0.0126448     	-2.426660e+00
0.0127144     	-2.439364e+00
0.0127842     	-2.452051e+00
0.012854      	-2.464689e+00
0.0129238     	-2.477282e+00
0.0129938     	-2.489841e+00
0.0130638     	-2.502375e+00
0.0131339     	-2.514891e+00
0.0132042     	-2.527396e+00
0.0132746     	-2.539898e+00
0.0133453     	-2.552401e+00
0.0134161     	-2.564914e+00
0.0134872     	-2.577441e+00
0.0135584     	-2.589988e+00
0.01363       	-2.602560e+00
0.0137022     	-2.615246e+00
0.013775      	-2.628030e+00
0.0138484     	-2.640909e+00
0.0139224     	-2.653883e+00
0.013997      	-2.666956e+00
0.0140721     	-2.680128e+00
0.0141478     	-2.693402e+00
0.014224      	-2.706781e+00
0.0143008     	-2.720268e+00
0.0143781     	-2.733868e+00
0.0144559     	-2.747587e+00
0.0145327     	-2.761115e+00
0.0146079     	-2.774386e+00
0.01468       	-2.787098e+00
0.0147507     	-2.799611e+00
0.0148164     	-2.811228e+00
0.0148809     	-2.822672e+00
0.0149418     	-2.833493e+00
0.0150014     	-2.844105e+00
0.0150616     	-2.854881e+00
0.0151208     	-2.865487e+00
0.0151792     	-2.875981e+00
0.0152366     	-2.886300e+00
0.0152932     	-2.896503e+00
0.0153505     	-2.906874e+00
0.0154094     	-2.917571e+00
0.0154693     	-2.928462e+00
0.0155294     	-2.939399e+00
0.0155891     	-2.950290e+00
0.0156481     	-2.961070e+00
0.0157065     	-2.971740e+00
0.0157643     	-2.982338e+00
0.0158215     	-2.992851e+00
0.0158783     	-3.003287e+00
0.0159346     	-3.013662e+00
0.0159905     	-3.023991e+00
0.0160462     	-3.034294e+00
0.0161017     	-3.044591e+00
0.0161572     	-3.054903e+00
0.0162129     	-3.065265e+00
0.0162688     	-3.075692e+00
0.0163253     	-3.086244e+00
0.0163824     	-3.096928e+00
0.0164402     	-3.107754e+00
0.0164986     	-3.118712e+00
0.0165575     	-3.129798e+00
0.0166171     	-3.141012e+00
0.0166773     	-3.152355e+00
0.0167382     	-3.163825e+00
0.0167996     	-3.175426e+00
0.0168616     	-3.187155e+00
0.0169243     	-3.199015e+00
0.0169876     	-3.211004e+00
0.0170515     	-3.223124e+00
0.0171161     	-3.235374e+00
0.0171813     	-3.247753e+00
0.0172471     	-3.260261e+00
0.0173136     	-3.272898e+00
0.0173806     	-3.285662e+00
0.0174483     	-3.298548e+00
0.0175166     	-3.311553e+00
0.0175854     	-3.324674e+00
0.0176548     	-3.337906e+00
0.0177247     	-3.351245e+00
0.0177951     	-3.364687e+00
0.017866      	-3.378228e+00
0.0179369     	-3.391772e+00
0.0180075     	-3.405255e+00
0.0180778     	-3.418689e+00
0.0181479     	-3.432079e+00
0.0182177     	-3.445432e+00
0.0182873     	-3.458755e+00
0.0183567     	-3.472055e+00
0.018426      	-3.485340e+00
0.0184943     	-3.498434e+00
0.0185614     	-3.511302e+00
0.0186273     	-3.523924e+00
0.0186917     	-3.536296e+00
0.0187554     	-3.548543e+00
0.0188181     	-3.560598e+00
0.0188797     	-3.572459e+00
0.0189401     	-3.584085e+00
0.0189997     	-3.595592e+00
0.0190583     	-3.606901e+00
0.0191158     	-3.618011e+00
0.0191725     	-3.629002e+00
0.0192285     	-3.639857e+00
0.0192839     	-3.650605e+00
0.0193388     	-3.661274e+00
0.0193933     	-3.671887e+00
0.0194475     	-3.682459e+00
0.0195017     	-3.693030e+00
0.0195557     	-3.703587e+00
0.0196095     	-3.714130e+00
0.0196633     	-3.724685e+00
0.0197171     	-3.735243e+00
0.0197708     	-3.745803e+00
0.0198244     	-3.756366e+00
0.019878      	-3.766931e+00
0.0199315     	-3.777500e+00
0.019985      	-3.788074e+00
0.0200384     	-3.798651e+00
0.0200918     	-3.809233e+00
0.0201451     	-3.819820e+00
0.0201983     	-3.830411e+00
0.0202515     	-3.841003e+00
0.0203046     	-3.851594e+00
0.0203577     	-3.862183e+00
0.0204106     	-3.872768e+00
0.0204635     	-3.883350e+00
0.0205162     	-3.893927e+00
0.0205689     	-3.904500e+00
0.0206215     	-3.915077e+00
0.0206741     	-3.925660e+00
0.0207267     	-3.936268e+00
0.0207794     	-3.946894e+00
0.0208321     	-3.957538e+00
0.0208852     	-3.968269e+00
0.0209386     	-3.979090e+00
0.0209923     	-3.989990e+00
0.0210463     	-4.000947e+00
0.0210999     	-4.011806e+00
0.021153      	-4.022582e+00
0.0212058     	-4.033281e+00
0.0212582     	-4.043922e+00
0.0213104     	-4.054523e+00
0.0213624     	-4.065098e+00
0.0214143     	-4.075658e+00
0.0214661     	-4.086209e+00
0.0215179     	-4.096755e+00
0.0215698     	-4.107342e+00
0.0216219     	-4.117955e+00
0.0216741     	-4.128586e+00
0.0217263     	-4.139231e+00
0.0217787     	-4.149887e+00
0.021831      	-4.160551e+00
0.0218835     	-4.171221e+00
0.0219359     	-4.181895e+00
0.0219884     	-4.192570e+00
0.022041      	-4.203244e+00
0.0220935     	-4.213915e+00
0.0221461     	-4.224580e+00
0.0221987     	-4.235239e+00
0.0222513     	-4.245889e+00
0.022304      	-4.256552e+00
0.0223568     	-4.267217e+00
0.0224096     	-4.277880e+00
0.0224625     	-4.288540e+00
0.0225155     	-4.299195e+00
0.0225685     	-4.309845e+00
0.0226216     	-4.320488e+00
0.0226747     	-4.331125e+00
0.0227279     	-4.341755e+00
0.0227811     	-4.352379e+00
0.0228345     	-4.363000e+00
0.0228879     	-4.373617e+00
0.0229414     	-4.384233e+00
0.022995      	-4.394850e+00
0.0230488     	-4.405470e+00
0.0231027     	-4.416096e+00
0.0231568     	-4.426731e+00
0.0232111     	-4.437376e+00
0.0232654     	-4.447999e+00
0.0233196     	-4.458577e+00
0.0233738     	-4.469110e+00
0.0234278     	-4.479590e+00
0.0234817     	-4.490016e+00
0.0235354     	-4.500390e+00
0.023589      	-4.510711e+00
0.0236425     	-4.520980e+00
0.0236958     	-4.531197e+00
0.023749      	-4.541362e+00
0.0238021     	-4.551476e+00
0.0238551     	-4.561539e+00
0.0239079     	-4.571553e+00
0.0239606     	-4.581517e+00
0.0240131     	-4.591425e+00
0.0240655     	-4.601272e+00
0.0241176     	-4.611059e+00
0.0241696     	-4.620789e+00
0.0242214     	-4.630463e+00
0.024273      	-4.640083e+00
0.0243245     	-4.649649e+00
0.0243758     	-4.659165e+00
0.0244269     	-4.668630e+00
0.0244779     	-4.678047e+00
0.0245288     	-4.687418e+00
0.0245795     	-4.696743e+00
0.0246301     	-4.706025e+00
0.0246805     	-4.715264e+00
0.0247308     	-4.724463e+00
0.024781      	-4.733622e+00
0.024831      	-4.742744e+00
0.024881      	-4.751829e+00
0.0249308     	-4.760878e+00
0.0249805     	-4.769894e+00
0.0250302     	-4.778877e+00
0.0250797     	-4.787829e+00
0.0251291     	-4.796751e+00
0.0251784     	-4.805643e+00
0.0252276     	-4.814508e+00
0.0252767     	-4.823346e+00
0.0253257     	-4.832158e+00
0.0253747     	-4.840945e+00
0.0254235     	-4.849709e+00
0.0254723     	-4.858450e+00
0.0255209     	-4.867169e+00
0.0255695     	-4.875867e+00
0.025618      	-4.884545e+00
0.0256664     	-4.893204e+00
0.0257148     	-4.901844e+00
0.025763      	-4.910467e+00
0.0258112     	-4.919073e+00
0.0258593     	-4.927663e+00
0.0259074     	-4.936239e+00
0.0259553     	-4.944799e+00
0.0260032     	-4.953346e+00
0.026051      	-4.961880e+00
0.0260988     	-4.970402e+00
0.0261464     	-4.978912e+00
0.026194      	-4.987411e+00
0.0262416     	-4.995901e+00
0.0262891     	-5.004381e+00
0.0263365     	-5.012852e+00
0.0263838     	-5.021315e+00
0.0264311     	-5.029771e+00
0.0264783     	-5.038221e+00
0.0265255     	-5.046664e+00
0.0265726     	-5.055103e+00
0.0266197     	-5.063536e+00
0.0266667     	-5.071966e+00
0.0267137     	-5.080393e+00
0.0267606     	-5.088817e+00
0.0268075     	-5.097239e+00
0.0268544     	-5.105660e+00
0.0269012     	-5.114078e+00
0.0269479     	-5.122495e+00
0.0269947     	-5.130911e+00
0.0270413     	-5.139325e+00
0.027088      	-5.147739e+00
0.0271345     	-5.156152e+00
0.0271811     	-5.164564e+00
0.0272276     	-5.172976e+00
0.027274      	-5.181388e+00
0.0273205     	-5.189799e+00
0.0273668     	-5.198210e+00
0.0274132     	-5.206621e+00
0.0274595     	-5.215032e+00
0.0275057     	-5.223444e+00
0.027552      	-5.231856e+00
0.0275982     	-5.240269e+00
0.0276443     	-5.248682e+00
0.0276904     	-5.257095e+00
0.0277365     	-5.265510e+00
0.0277825     	-5.273925e+00
0.0278285     	-5.282342e+00
0.0278745     	-5.290759e+00
0.0279205     	-5.299178e+00
0.0279664     	-5.307597e+00
0.0280123     	-5.316018e+00
0.0280581     	-5.324440e+00
0.0281039     	-5.332864e+00
0.0281497     	-5.341289e+00
0.0281955     	-5.349715e+00
0.0282412     	-5.358143e+00
0.0282869     	-5.366573e+00
0.0283326     	-5.375004e+00
0.0283783     	-5.383436e+00
0.0284239     	-5.391870e+00
0.0284695     	-5.400306e+00
0.0285151     	-5.408741e+00
0.0285607     	-5.417177e+00
0.0286062     	-5.425614e+00
0.0286517     	-5.434052e+00
0.0286972     	-5.442491e+00
0.0287426     	-5.450931e+00
0.028788      	-5.459372e+00
0.0288335     	-5.467816e+00
0.0288789     	-5.476261e+00
0.0289242     	-5.484708e+00
0.0289696     	-5.493158e+00
0.0290149     	-5.501609e+00
0.0290603     	-5.510061e+00
0.0291056     	-5.518514e+00
0.0291508     	-5.526968e+00
0.0291961     	-5.535421e+00
0.0292413     	-5.543874e+00
0.0292865     	-5.552325e+00
0.0293316     	-5.560773e+00
0.0293767     	-5.569219e+00
0.0294218     	-5.577662e+00
0.0294668     	-5.586100e+00
0.0295118     	-5.594533e+00
0.0295567     	-5.602961e+00
0.0296016     	-5.611384e+00
0.0296464     	-5.619800e+00
0.0296911     	-5.628211e+00
0.0297358     	-5.636614e+00
0.0297804     	-5.645011e+00
0.0298249     	-5.653401e+00
0.0298694     	-5.661785e+00
0.0299139     	-5.670162e+00
0.0299582     	-5.678533e+00
0.0300026     	-5.686898e+00
0.0300468     	-5.695258e+00
0.030091      	-5.703613e+00
0.0301352     	-5.711964e+00
0.0301793     	-5.720311e+00
0.0302233     	-5.728655e+00
0.0302673     	-5.736997e+00
0.0303113     	-5.745338e+00
0.0303553     	-5.753679e+00
0.0303992     	-5.762020e+00
0.0304431     	-5.770362e+00
0.030487      	-5.778707e+00
0.0305308     	-5.787056e+00
0.0305747     	-5.795409e+00
0.0306185     	-5.803768e+00
0.0306624     	-5.812133e+00
0.0307062     	-5.820506e+00
0.03075       	-5.828880e+00
0.0307938     	-5.837256e+00
0.0308376     	-5.845635e+00
0.0308814     	-5.854015e+00
0.0309251     	-5.862400e+00
0.0309688     	-5.870788e+00
0.0310125     	-5.879182e+00
0.0310563     	-5.887582e+00
0.0311        	-5.895988e+00
0.0311437     	-5.904401e+00
0.0311874     	-5.912823e+00
0.0312311     	-5.921254e+00
0.0312748     	-5.929694e+00
0.0313185     	-5.938145e+00
0.0313623     	-5.946606e+00
0.0314061     	-5.955077e+00
0.0314499     	-5.963560e+00
0.0314937     	-5.972054e+00
0.0315375     	-5.980559e+00
0.0315813     	-5.989075e+00
0.0316252     	-5.997601e+00
0.0316691     	-6.006139e+00
0.0317129     	-6.014687e+00
0.0317568     	-6.023245e+00
0.0318008     	-6.031814e+00
0.0318447     	-6.040392e+00
0.0318886     	-6.048980e+00
0.0319326     	-6.057576e+00
0.0319765     	-6.066181e+00
0.0320205     	-6.074793e+00
0.0320644     	-6.083414e+00
0.0321084     	-6.092041e+00
0.0321523     	-6.100674e+00
0.0321963     	-6.109312e+00
0.0322402     	-6.117956e+00
0.0322841     	-6.126605e+00
0.032328      	-6.135257e+00
0.0323719     	-6.143913e+00
0.0324158     	-6.152571e+00
0.0324597     	-6.161232e+00
0.0325035     	-6.169895e+00
0.0325473     	-6.178559e+00
0.0325911     	-6.187224e+00
0.0326349     	-6.195890e+00
0.0326787     	-6.204556e+00
0.0327224     	-6.213223e+00
0.0327661     	-6.221889e+00
0.0328098     	-6.230554e+00
0.0328534     	-6.239219e+00
0.0328971     	-6.247883e+00
0.0329406     	-6.256540e+00
0.0329842     	-6.265187e+00
0.0330276     	-6.273824e+00
0.033071      	-6.282449e+00
0.0331143     	-6.291061e+00
0.0331575     	-6.299660e+00
0.0332006     	-6.308245e+00
0.0332437     	-6.316816e+00
0.0332867     	-6.325373e+00
0.0333296     	-6.333915e+00
0.0333724     	-6.342442e+00
0.0334151     	-6.350955e+00
0.0334578     	-6.359453e+00
0.0335004     	-6.367937e+00
0.0335429     	-6.376407e+00
0.0335853     	-6.384864e+00
0.0336277     	-6.393308e+00
0.03367       	-6.401740e+00
0.0337123     	-6.410159e+00
0.0337545     	-6.418568e+00
0.0337967     	-6.426965e+00
0.0338388     	-6.435353e+00
0.0338809     	-6.443732e+00
0.033923      	-6.452102e+00
0.033965      	-6.460464e+00
0.034007      	-6.468819e+00
0.034049      	-6.477168e+00
0.034091      	-6.485511e+00
0.0341329     	-6.493849e+00
0.0341749     	-6.502182e+00
0.0342168     	-6.510511e+00
0.0342588     	-6.518836e+00
0.0343007     	-6.527157e+00
0.0343427     	-6.535476e+00
0.0343846     	-6.543793e+00
0.0344266     	-6.552108e+00
0.0344686     	-6.560422e+00
0.0345106     	-6.568734e+00
0.0345527     	-6.577047e+00
0.0345948     	-6.585360e+00
0.0346369     	-6.593674e+00
0.034679      	-6.601988e+00
0.0347212     	-6.610305e+00
0.0347634     	-6.618624e+00
0.0348057     	-6.626946e+00
0.034848      	-6.635272e+00
0.0348903     	-6.643596e+00
0.0349327     	-6.651917e+00
0.0349751     	-6.660235e+00
0.0350175     	-6.668549e+00
0.0350599     	-6.676861e+00
0.0351023     	-6.685170e+00
0.0351448     	-6.693477e+00
0.0351873     	-6.701783e+00
0.0352298     	-6.710088e+00
0.0352724     	-6.718394e+00
0.035315      	-6.726700e+00
0.0353576     	-6.735008e+00
0.0354003     	-6.743319e+00
0.0354431     	-6.751632e+00
0.0354859     	-6.759948e+00
0.0355288     	-6.768269e+00
0.0355717     	-6.776594e+00
0.0356146     	-6.784912e+00
0.0356576     	-6.793218e+00
0.0357005     	-6.801514e+00
0.0357434     	-6.809800e+00
0.0357862     	-6.818075e+00
0.0358291     	-6.826340e+00
0.0358719     	-6.834595e+00
0.0359148     	-6.842840e+00
0.0359576     	-6.851075e+00
0.0360004     	-6.859300e+00
0.0360432     	-6.867515e+00
0.0360859     	-6.875720e+00
0.0361287     	-6.883914e+00
0.0361714     	-6.892098e+00
0.0362141     	-6.900272e+00
0.0362568     	-6.908434e+00
0.0362995     	-6.916585e+00
0.0363421     	-6.924725e+00
0.0363847     	-6.932853e+00
0.0364273     	-6.940969e+00
0.0364698     	-6.949072e+00
0.0365123     	-6.957164e+00
0.0365548     	-6.965242e+00
0.0365972     	-6.973307e+00
0.0366396     	-6.981359e+00
0.0366819     	-6.989397e+00
0.0367242     	-6.997421e+00
0.0367664     	-7.005432e+00
0.0368086     	-7.013428e+00
0.0368508     	-7.021411e+00
0.0368928     	-7.029379e+00
0.0369349     	-7.037333e+00
0.0369769     	-7.045273e+00
0.0370188     	-7.053200e+00
0.0370606     	-7.061111e+00
0.0371025     	-7.069008e+00
0.0371442     	-7.076890e+00
0.0371859     	-7.084758e+00
0.0372275     	-7.092610e+00
0.0372691     	-7.100446e+00
0.0373106     	-7.108268e+00
0.037352      	-7.116075e+00
0.0373933     	-7.123866e+00
0.0374346     	-7.131644e+00
0.0374758     	-7.139407e+00
0.037517      	-7.147156e+00
0.0375581     	-7.154892e+00
0.0375992     	-7.162615e+00
0.0376401     	-7.170325e+00
0.0376811     	-7.178025e+00
0.037722      	-7.185713e+00
0.0377628     	-7.193391e+00
0.0378036     	-7.201060e+00
0.0378444     	-7.208721e+00
0.0378851     	-7.216374e+00
0.0379258     	-7.224021e+00
0.0379664     	-7.231662e+00
0.0380071     	-7.239298e+00
0.0380477     	-7.246930e+00
0.0380883     	-7.254560e+00
0.0381289     	-7.262187e+00
0.0381695     	-7.269814e+00
0.0382101     	-7.277441e+00
0.0382507     	-7.285070e+00
0.0382913     	-7.292700e+00
0.038332      	-7.300334e+00
0.0383726     	-7.307972e+00
0.0384133     	-7.315614e+00
0.038454      	-7.323263e+00
0.0384948     	-7.330918e+00
0.0385356     	-7.338581e+00
0.0385764     	-7.346253e+00
0.0386173     	-7.353933e+00
0.0386583     	-7.361622e+00
0.0386992     	-7.369321e+00
0.0387403     	-7.377030e+00
0.0387814     	-7.384750e+00
0.0388225     	-7.392480e+00
0.0388637     	-7.400221e+00
0.038905      	-7.407974e+00
0.0389463     	-7.415738e+00
0.0389877     	-7.423515e+00
0.0390291     	-7.431303e+00
0.0390707     	-7.439105e+00
0.0391122     	-7.446919e+00
0.0391539     	-7.454746e+00
0.0391956     	-7.462588e+00
0.0392374     	-7.470443e+00
0.0392793     	-7.478313e+00
0.0393212     	-7.486198e+00
0.0393633     	-7.494097e+00
0.0394054     	-7.502012e+00
0.0394476     	-7.509944e+00
0.0394899     	-7.517891e+00
0.0395322     	-7.525855e+00
0.0395747     	-7.533835e+00
0.0396172     	-7.541833e+00
0.0396599     	-7.549849e+00
0.0397026     	-7.557882e+00
0.0397454     	-7.565933e+00
0.0397884     	-7.574002e+00
0.0398314     	-7.582090e+00
0.0398745     	-7.590196e+00
0.0399177     	-7.598321e+00
0.0399611     	-7.606464e+00
0.0400045     	-7.614625e+00
0.040048      	-7.622805e+00
0.0400916     	-7.631004e+00
0.0401353     	-7.639221e+00
0.0401792     	-7.647456e+00
0.0402231     	-7.655710e+00
0.0402671     	-7.663981e+00
0.0403112     	-7.672271e+00
0.0403554     	-7.680578e+00
0.0403997     	-7.688902e+00
0.0404441     	-7.697243e+00
0.0404886     	-7.705600e+00
0.0405332     	-7.713973e+00
0.0405778     	-7.722361e+00
0.0406226     	-7.730765e+00
0.0406674     	-7.739182e+00
0.0407123     	-7.747612e+00
0.0407572     	-7.756054e+00
0.0408022     	-7.764506e+00
0.0408473     	-7.772967e+00
0.0408924     	-7.781435e+00
0.0409375     	-7.789909e+00
0.0409827     	-7.798389e+00
0.0410279     	-7.806872e+00
0.0410731     	-7.815357e+00
0.0411183     	-7.823845e+00
0.0411635     	-7.832333e+00
0.0412087     	-7.840821e+00
0.041254      	-7.849308e+00
0.0412992     	-7.857795e+00
0.0413444     	-7.866280e+00
0.0413896     	-7.874763e+00
0.0414348     	-7.883244e+00
0.04148       	-7.891724e+00
0.0415251     	-7.900201e+00
0.0415703     	-7.908677e+00
0.0416154     	-7.917152e+00
0.0416606     	-7.925626e+00
0.0417057     	-7.934099e+00
0.0417508     	-7.942572e+00
0.041796      	-7.951046e+00
0.0418411     	-7.959520e+00
0.0418862     	-7.967997e+00
0.0419314     	-7.976476e+00
0.0419765     	-7.984958e+00
0.0420217     	-7.993444e+00
0.0420669     	-8.001936e+00
0.0421121     	-8.010433e+00
0.0421574     	-8.018938e+00
0.0422027     	-8.027450e+00
0.042248      	-8.035972e+00
0.0422934     	-8.044504e+00
0.0423388     	-8.053046e+00
0.0423843     	-8.061601e+00
0.0424299     	-8.070170e+00
0.0424755     	-8.078752e+00
0.0425212     	-8.087350e+00
0.0425669     	-8.095965e+00
0.0426128     	-8.104597e+00
0.0426587     	-8.113247e+00
0.0427047     	-8.121917e+00
0.0427508     	-8.130598e+00
0.0427969     	-8.139285e+00
0.042843      	-8.147979e+00
0.0428892     	-8.156682e+00
0.0429354     	-8.165395e+00
0.0429816     	-8.174119e+00
0.0430279     	-8.182856e+00
0.0430743     	-8.191605e+00
0.0431207     	-8.200368e+00
0.0431672     	-8.209146e+00
0.0432137     	-8.217940e+00
0.0432603     	-8.226750e+00
0.043307      	-8.235577e+00
0.0433538     	-8.244422e+00
0.0434006     	-8.253285e+00
0.0434475     	-8.262167e+00
0.0434946     	-8.271068e+00
0.0435417     	-8.279988e+00
0.0435889     	-8.288929e+00
0.0436362     	-8.297889e+00
0.0436835     	-8.306869e+00
0.0437306     	-8.315795e+00
0.0437772     	-8.324609e+00
0.0438231     	-8.333316e+00
0.0438686     	-8.341927e+00
0.0439136     	-8.350459e+00
0.0439583     	-8.358927e+00
0.0440026     	-8.367343e+00
0.0440469     	-8.375754e+00
0.0440911     	-8.384152e+00
0.0441352     	-8.392530e+00
0.0441792     	-8.400885e+00
0.044223      	-8.409217e+00
0.0442667     	-8.417526e+00
0.0443102     	-8.425808e+00
0.0443536     	-8.434063e+00
0.0443968     	-8.442287e+00
0.0444399     	-8.450480e+00
0.0444828     	-8.458642e+00
0.0445255     	-8.466772e+00
0.044568      	-8.474868e+00
0.0446103     	-8.482933e+00
0.0446525     	-8.490965e+00
0.0446945     	-8.498965e+00
0.0447363     	-8.506935e+00
0.044778      	-8.514874e+00
0.0448195     	-8.522786e+00
0.0448608     	-8.530672e+00
0.0449021     	-8.538534e+00
0.0449432     	-8.546374e+00
0.0449842     	-8.554195e+00
0.0450251     	-8.562000e+00
0.0450659     	-8.569790e+00
0.0451067     	-8.577570e+00
0.0451474     	-8.585341e+00
0.0451882     	-8.593126e+00
0.0452291     	-8.600926e+00
0.04527       	-8.608741e+00
0.045311      	-8.616571e+00
0.0453521     	-8.624419e+00
0.0453933     	-8.632287e+00
0.0454346     	-8.640177e+00
0.0454761     	-8.648091e+00
0.0455176     	-8.656029e+00
0.0455594     	-8.663995e+00
0.0456012     	-8.671987e+00
0.0456432     	-8.680009e+00
0.0456854     	-8.688060e+00
0.0457277     	-8.696142e+00
0.0457702     	-8.704256e+00
0.0458129     	-8.712404e+00
0.0458558     	-8.720586e+00
0.0458989     	-8.728803e+00
0.0459421     	-8.737056e+00
0.0459856     	-8.745346e+00
0.0460293     	-8.753673e+00
0.0460731     	-8.762039e+00
0.0461172     	-8.770445e+00
0.0461615     	-8.778879e+00
0.0462059     	-8.787347e+00
0.0462506     	-8.795850e+00
0.0462954     	-8.804389e+00
0.0463404     	-8.812964e+00
0.0463857     	-8.821575e+00
0.0464311     	-8.830223e+00
0.0464768     	-8.838907e+00
0.0465226     	-8.847629e+00
0.0465687     	-8.856386e+00
0.0466149     	-8.865181e+00
0.0466614     	-8.874012e+00
0.0467081     	-8.882878e+00
0.046755      	-8.891780e+00
0.046802      	-8.900716e+00
0.0468493     	-8.909687e+00
0.0468968     	-8.918692e+00
0.0469444     	-8.927730e+00
0.0469923     	-8.936802e+00
0.0470403     	-8.945905e+00
0.0470885     	-8.955040e+00
0.0471369     	-8.964206e+00
0.0471855     	-8.973402e+00
0.0472342     	-8.982628e+00
0.0472831     	-8.991882e+00
0.0473321     	-9.001161e+00
0.0473813     	-9.010450e+00
0.0474305     	-9.019747e+00
0.0474797     	-9.029054e+00
0.047529      	-9.038370e+00
0.0475784     	-9.047696e+00
0.0476278     	-9.057029e+00
0.0476773     	-9.066370e+00
